"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2010-04","0.0","R","0.0",",R","14",",R","11",",R",,,,,"0",",R","18",",R","9",",R","0",",R","0",",R","-7.1",",R,29,",,,,,"38.7",",,R,20,","13.4",",R,26,","3172.8","R","483.2",",R","183.5",",,,R",,,"2.2",",R","5.1",",,,R","-0.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2010-05","0.0","R","0.0",",R","10",",R","8",",R",,,,,"0",",R","9",",R","0",",R","0",",R","0",",R","-6.4",",R,11,",,,,,"28.1",",,R,27,","17.0",",R,30,","3553.5","R","380.7",",R","96.4",",,,R",,,"6.1",",R","9.7",",,,R","2.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2010-06","9.5","R","9.5",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","6",",R","0",",R","5.2",",R,10,",,,,,"0.0",",,R,30,+","26.7",",R,28,","3671.0","R","117.5",",R","0.0",",,,R",,,"14.7",",R","18.6",",,,R","10.8",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2010-07","62.9","R","53.4",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","27",",R","0",",R","11.7",",R,02,",,,,,"0.0",",,R,31,+","27.2",",R,18,","9.5","R","9.5",",R","0.0",",,,R",,,"19.8",",R","23.4",",,,R","16.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2010-08","93.9","R","31.0",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","21",",R","0",",R","4.8",",R,30,+",,,,,"0.0",",,R,31,+","30.8",",R,25,","57.2","R","47.7",",R","0.0",",,,R",,,"17.8",",R","22.0",",,,R","13.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2010-09","135.1","R","41.2",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","16",",R","0",",R","2.7",",R,09,",,,,,"0.0",",,R,30,+","28.8",",R,28,","132.9","R","75.7",",R","0.0",",,,R",,,"17.2",",R","21.5",",,,R","12.9",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2010-10","136.6","R","1.5","1,R","11","1,R","9","1,R",,,,,"0","1,R","2","1,R","0","1,R","2","1,R","0","1,R","-1.1","1,R,25,",,,,,"92.0","1,,R,24,","23.6","1,R,01,","376.2","R","243.3","1,R","188.8","1,,,R",,,"10.3","1,R","13.5","1,,,R","7.0","1,,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2010-11","137.0","R","0.4",",R","10",",R","8",",R",,,,,"0",",R","16",",R","7",",R","1",",R","0",",R","-8.7",",R,28,",,,,,"37.9",",,R,20,","21.8",",R,03,","794.2","R","418.0",",R","165.9",",,,R",,,"4.4",",R","7.4",",,,R","1.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2010-12","137.0","R","0.0",",R","18",",R","15",",R",,,,,"0",",R","18",",R","7",",R","0",",R","0",",R","-12.7",",R,30,",,,,,"69.6",",,R,19,","15.4",",R,12,","1294.5","R","500.3",",R","387.1",",,,R",,,"2.2",",R","5.0",",,,R","-0.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2011-01","0.0","R","0.0",",R",,,,,,,,,"0",",R","11",",R","4",",R","0",",R","0",",R","-5.7",",R,01,",,,,,,,"14.5",",R,17,","1707.0","R","412.5",",R",,,,,"5.0",",R","7.6",",,,R","2.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2011-02","0.0","R","0.0",",R","9",",R","6",",R",,,,,"0",",R","20",",R","10",",R","0",",R","0",",R","-11.3",",R,26,",,,,,"38.0",",,R,25,","12.1",",R,04,","2213.2","R","506.2",",R","149.8",",,,R",,,"0.3",",R","3.2",",,,R","-2.7",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2011-03","0.0","R","0.0",",R","16","1,R","13","1,R",,,,,"0",",R","21",",R","9",",R","0",",R","0",",R","-7.3",",R,25,",,,,,"63.7","1,,R,20,","16.9",",R,31,","2730.6","R","517.4",",R","344.4","1,,,R",,,"1.6",",R","4.2",",,,R","-0.9",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2011-04","0.0","R","0.0",",R","9",",R","6",",R",,,,,"0",",R","15",",R","3",",R","0",",R","0",",R","-9.7",",R,08,",,,,,"22.4",",,R,07,","16.5",",R,01,","3174.2","R","443.6",",R","59.4",",,,R",,,"3.6",",R","6.6",",,,R","0.5",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2011-05","0.0","R","0.0",",R","8",",R","7",",R",,,,,"0",",R","11",",R","2",",R","0",",R","0",",R","-5.2",",R,15,",,,,,"26.5",",,R,15,","19.1",",R,05,","3544.5","R","370.3",",R","97.3",",,,R",,,"6.4",",R","10.2",",,,R","2.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2011-06","5.0","R","5.0",",R","6",",R","5",",R",,,,,"0",",R","3",",R","0",",R","7",",R","0",",R","-1.6",",R,01,",,,,,"42.3",",,R,29,","25.5",",R,21,","3727.2","R","182.7",",R","101.0",",,,R",,,"12.4",",R","16.3",",,,R","8.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2011-07","32.8","R","27.8","1,R","1","1,R","0","1,R",,,,,"0","1,R","0","1,R","0","1,R","21","1,R","0","1,R","7.3","1,R,16,",,,,,"0.6","1,,R,31,","25.3","1,R,02,","41.3","R","41.3","1,R","0.6","1,,,R",,,"17.9","1,R","21.6","1,,,R","14.2","1,,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2011-08","64.1","R","31.3",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","26",",R","0",",R","12.7",",R,04,",,,,,"0.0",",,R,31,+","26.3",",R,28,","55.2","R","13.9",",R","0.0",",,,R",,,"18.9",",R","22.8",",,,R","15.0",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2011-09","98.4","R","34.3",",R","5",",R","3",",R",,,,,"0",",R","0",",R","0",",R","21",",R","0",",R","8.5",",R,11,",,,,,"22.5",",,R,11,","26.1",",R,23,","94.2","R","39.0",",R","33.1",",,,R",,,"18.2",",R","22.1",",,,R","14.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2011-10","98.5","R","0.1",",R","4",",R","4",",R",,,,,"0",",R","3",",R","0",",R","1",",R","0",",R","-2.4",",R,06,",,,,,"70.8",",,R,05,","21.6",",R,14,","300.3","R","206.1",",R","89.2",",,,R",,,"11.7",",R","15.0",",,,R","8.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2011-11","98.5","R","0.0",",R","7",",R","5",",R",,,,,"0",",R","12",",R","4",",R","0",",R","0",",R","-5.6",",R,04,",,,,,"12.9",",,R,03,","15.6",",R,29,","713.9","R","413.6",",R","45.8",",,,R",,,"4.6",",R","7.9",",,,R","1.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2011-12","98.5","R","0.0",",R","0",",R","0",",R",,,,,"0",",R","13",",R","0",",R","0",",R","0",",R","-5.0",",R,12,",,,,,"0.0",",,R,31,+","13.3",",R,28,","1146.2","R","432.3",",R","0.0",",,,R",,,"4.4",",R","7.8",",,,R","1.0",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2012-01","0.0","R","0.0",",R","5",",R","4",",R",,,,,"0",",R","7",",R","1",",R","0",",R","0",",R","-7.3",",R,16,",,,,,"61.1",",,R,20,","17.4",",R,04,","1528.4","R","382.2",",R","174.1",",,,R",,,"6.0",",R","9.4",",,,R","2.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2012-02","0.0","R","0.0",",R","7",",R","6",",R",,,,,"0",",R","20",",R","4",",R","0",",R","0",",R","-7.3",",R,15,",,,,,"22.6",",,R,29,","14.3",",R,22,","1989.4","R","461.0",",R","70.8",",,,R",,,"2.4",",R","6.1",",,,R","-1.2",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2012-03","0.0","R","0.0",",R","13",",R","11",",R",,,,,"0",",R","19",",R","4",",R","0",",R","0",",R","-10.3",",R,19,+",,,,,"41.5",",,R,17,","14.1",",R,04,","2482.4","R","493.0",",R","164.9",",,,R",,,"2.4",",R","6.2",",,,R","-1.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2012-04","0.1","R","0.1",",R","7",",R","6",",R",,,,,"0",",R","10",",R","4",",R","2",",R","0",",R","-7.0",",R,06,",,,,,"37.9",",,R,26,","22.6",",R,22,","2839.8","R","357.4",",R","128.5",",,,R",,,"6.4",",R","10.3",",,,R","2.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2012-05","0.7","R","0.6",",R","2",",R","1",",R",,,,,"0",",R","2",",R","0",",R","2",",R","0",",R","-2.5",",R,25,",,,,,"4.7",",,R,25,","23.5",",R,31,","3047.2","R","207.4",",R","5.3",",,,R",,,"11.7",",R","15.9",",,,R","7.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2012-06","10.8","R","10.1",",R","2",",R","1",",R",,,,,"0",",R","2",",R","0",",R","10",",R","0",",R","-2.3",",R,05,",,,,,"19.3",",,R,04,","26.3",",R,16,","3168.1","R","120.9",",R","19.7",",,,R",,,"14.6",",R","18.8",",,,R","10.5",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2012-07","56.0","R","45.2",",R","1",",R","0",",R",,,,,"0",",R","0",",R","0",",R","25",",R","0",",R","8.9",",R,17,",,,,,"1.8",",,R,19,","28.4",",R,11,","25.2","R","25.2",",R","1.8",",,,R",,,"19.0",",R","23.3",",,,R","14.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2012-08","168.2","R","112.2",",R","2",",R","0",",R",,,,,"0",",R","0",",R","0",",R","31",",R","0",",R","11.1",",R,31,",,,,,"2.3",",,R,18,","29.9",",R,11,","28.6","R","3.4",",R","3.1",",,,R",,,"21.8",",R","26.3",",,,R","17.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2012-09","207.8","R","39.6","1,R","0","1,R","0","1,R",,,,,"0","1,R","0","1,R","0","1,R","27","1,R","0","1,R","10.5","1,R,01,",,,,,"0.0","1,,R,30,+","26.2","1,R,14,","36.3","R","7.7","1,R","0.0","1,,,R",,,"19.4","1,R","23.7","1,,,R","15.1","1,,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2012-10","218.7","R","10.9",",R","4",",R","2",",R",,,,,"0",",R","3",",R","0",",R","6",",R","0",",R","-2.4",",R,23,",,,,,"26.7",",,R,22,","26.9",",R,01,","238.3","R","202.0",",R","30.9",",,,R",,,"12.2",",R","16.1",",,,R","8.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2012-11","218.7","R","0.0",",R","10",",R","10",",R",,,,,"0",",R","4",",R","2",",R","0",",R","0",",R","-7.5",",R,10,+",,,,,"94.0",",,R,30,","20.1",",R,05,","585.4","R","347.1",",R","254.4",",,,R",,,"6.8",",R","9.9",",,,R","3.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2012-12","218.7","R","0.0",",R","16",",R","12",",R",,,,,"0",",R","20",",R","11",",R","0",",R","0",",R","-10.4",",R,18,",,,,,"87.1",",,R,02,","12.2",",R,10,+","1139.2","R","553.8",",R","340.5",",,,R",,,"0.5",",R","3.2",",,,R","-2.2",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2013-01","0.0","R","0.0",",R","8",",R","6",",R",,,,,"0",",R","16",",R","7",",R","0",",R","0",",R","-11.0",",R,11,",,,,,"12.1",",,R,27,","13.3",",R,21,+","1626.8","R","487.6",",R","42.1",",,,R",,,"2.6",",R","5.9",",,,R","-0.7",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2013-02","0.0","R","0.0",",R","3",",R","3",",R",,,,,"0",",R","16",",R","3",",R","0",",R","0",",R","-8.4",",R,20,",,,,,"9.9",",,R,07,","12.2",",R,15,","2077.0","R","450.2",",R","21.6",",,,R",,,"2.3",",R","5.9",",,,R","-1.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2013-03","0.0","R","0.0",",R","8",",R","8",",R",,,,,"0",",R","8",",R","2",",R","0",",R","0",",R","-4.5",",R,09,",,,,,"27.0",",,R,31,","18.1",",R,13,","2450.9","R","373.9",",R","103.3",",,,R",,,"6.3",",R","10.0",",,,R","2.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2013-04","0.0","R","0.0",",R","6",",R","3",",R",,,,,"0",",R","7",",R","0",",R","0",",R","0",",R","-5.6",",R,16,",,,,,"14.5",",,R,08,","19.9",",R,28,","2747.4","R","296.5",",R","31.1",",,,R",,,"8.4",",R","12.7",",,,R","4.2",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2013-05","0.9","R","0.9",",R","4",",R","2",",R",,,,,"0",",R","1",",R","0",",R","3",",R","0",",R","-0.2",",R,23,",,,,,"4.4",",,R,28,","23.0",",R,13,","2967.3","R","219.9",",R","10.8",",,,R",,,"11.3",",R","15.2",",,,R","7.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2013-06","40.0","R","39.1",",R","3",",R","1",",R",,,,,"0",",R","0",",R","0",",R","13",",R","0",",R","5.1",",R,19,",,,,,"9.5",",,R,24,","28.9",",R,08,","3045.2","R","77.9",",R","12.5",",,,R",,,"17.0",",R","21.1",",,,R","13.0",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2013-07","132.0","R","92.0",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","30",",R","0",",R","13.2",",R,17,",,,,,"0.0",",,R,31,+","29.3",",R,20,","1.1","R","1.1",",R","0.0",",,,R",,,"21.3",",R","25.4",",,,R","17.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2013-08","172.4","R","40.4",",R","1",",R","0",",R",,,,,"0",",R","0",",R","0",",R","26",",R","0",",R","9.3",",R,09,",,,,,"0.3",",,R,21,","27.9",",R,19,","22.1","R","21.0",",R","0.3",",,,R",,,"19.0",",R","23.6",",,,R","14.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2013-09","190.7","R","18.3","1,R","1","1,R","1","1,R",,,,,"0","1,R","0","1,R","0","1,R","17","1,R","0","1,R","1.1","1,R,21,",,,,,"24.5","1,,R,21,","25.4","1,R,09,","108.1","R","86.0","1,R","24.5","1,,,R",,,"16.0","1,R","20.6","1,,,R","11.4","1,,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2013-10","190.7","R","0.0",",R","3",",R","2",",R",,,,,"0",",R","5",",R","1",",R","0",",R","0",",R","-3.0",",R,28,",,,,,"26.7",",,R,28,","20.6",",R,21,","353.6","R","245.5",",R","34.5",",,,R",,,"10.4",",R","14.4",",,,R","6.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2013-11","190.7","R","0.0",",R","3",",R","3",",R",,,,,"0",",R","4",",R","0",",R","0",",R","0",",R","-1.3",",R,24,",,,,,"25.1",",,R,20,","17.0",",R,11,","680.2","R","326.6",",R","34.3",",,,R",,,"7.4",",R","10.8",",,,R","4.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2013-12","190.7","R","0.0",",R","4",",R","3",",R",,,,,"0",",R","9",",R","5",",R","0",",R","0",",R","-12.1",",R,08,",,,,,"20.8",",,R,07,","18.8",",R,16,","1085.3","R","405.1",",R","39.0",",,,R",,,"5.3",",R","8.8",",,,R","1.7",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2014-01","0.0","R","0.0",",R","2",",R","2",",R",,,,,"0",",R","3",",R","1",",R","0",",R","0",",R","-5.8",",R,31,",,,,,"49.5",",,R,30,","16.5",",R,16,","1396.2","R","310.9",",R","65.5",",,,R",,,"8.3",",R","11.6",",,,R","5.0",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2014-02","0.0","R","0.0",",R","11",",R","8",",R",,,,,"0",",R","10",",R","3",",R","0",",R","0",",R","-5.9",",R,02,",,,,,"37.5",",,R,08,","15.3",",R,14,","1787.7","R","391.5",",R","162.1",",,,R",,,"4.4",",R","7.5",",,,R","1.2",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2014-03","0.0","R","0.0",",R","11",",R","9",",R",,,,,"0",",R","10",",R","0",",R","0",",R","0",",R","-6.1",",R,31,",,,,,"28.9",",,R,26,","16.8",",R,16,","2180.2","R","392.5",",R","111.1",",,,R",,,"5.7",",R","9.6",",,,R","1.8",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2014-04","0.0","R","0.0",",R","6",",R","4",",R",,,,,"0",",R","9",",R","1",",R","0",",R","0",",R","-6.8",",R,01,",,,,,"44.2",",,R,25,","19.7",",R,30,","2491.7","R","311.5",",R","70.5",",,,R",,,"7.9",",R","12.0",",,,R","3.9",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2014-05","1.5","R","1.5",",R","5",",R","3",",R",,,,,"0",",R","3",",R","0",",R","6",",R","0",",R","-1.5",",R,06,",,,,,"11.2",",,R,20,","23.3",",R,26,","2699.0","R","207.3",",R","27.9",",,,R",,,"11.7",",R","15.8",",,,R","7.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2014-06","24.7","R","23.2",",R","1",",R","1",",R",,,,,"0",",R","0",",R","0",",R","19",",R","0",",R","6.3",",R,17,",,,,,"5.2",",,R,26,","27.3",",R,30,","2759.1","R","60.1",",R","5.2",",,,R",,,"17.1",",R","21.5",",,,R","12.7",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2014-07","106.9","R","82.2",",R","2",",R","1",",R",,,,,"0",",R","0",",R","0",",R","29",",R","0",",R","10.3",",R,20,",,,,,"14.5",",,R,20,","30.2",",R,13,","5.5","R","5.5",",R","14.8",",,,R",,,"20.8",",R","24.9",",,,R","16.7",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2014-08","145.8","R","38.9",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","26",",R","0",",R","11.1",",R,26,",,,,,"0.0",",,R,31,+","28.3",",R,01,","22.6","R","17.1",",R","0.0",",,,R",,,"19.0",",R","23.6",",,,R","14.5",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2014-09","183.5","R","37.7","1,R","5","1,R","4","1,R",,,,,"0","1,R","0","1,R","0","1,R","21","1,R","0","1,R","2.8","1,R,28,",,,,,"18.8","1,,R,28,","27.3","1,R,12,","89.8","R","67.2","1,R","42.7","1,,,R",,,"17.3","1,R","21.9","1,,,R","12.8","1,,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2014-10","191.9","R","8.4",",R","2",",R","2",",R",,,,,"0",",R","1",",R","0",",R","8",",R","0",",R","-0.6",",R,31,",,,,,"18.7",",,R,31,","24.2",",R,06,","234.4","R","144.6",",R","22.1",",,,R",,,"13.9",",R","18.3",",,,R","9.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2014-11","191.9","R","0.0",",R","6",",R","5",",R",,,,,"0",",R","8",",R","0",",R","0",",R","0",",R","-1.8",",R,02,",,,,,"20.0",",,R,22,","20.0",",R,08,","549.9","R","315.5",",R","70.5",",,,R",,,"7.8",",R","11.2",",,,R","4.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2014-12","191.9","R","0.0",",R","11",",R","9",",R",,,,,"0",",R","15",",R","2",",R","0",",R","0",",R","-9.7",",R,30,",,,,,"41.6",",,R,12,","15.3",",R,23,","1027.8","R","477.9",",R","160.3",",,,R",,,"2.9",",R","5.9",",,,R","-0.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2015-01","0.0","R","0.0",",R","1",",R","1",",R",,,,,"0",",R","3",",R","0",",R","0",",R","0",",R","-2.0",",R,02,",,,,,"4.4",",,R,27,","18.9",",R,25,","1349.5","R","321.7",",R","4.4",",,,R",,,"7.9",",R","11.5",",,,R","4.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2015-02","0.0","R","0.0",",R","7",",R","6",",R",,,,,"0",",R","5",",R","1",",R","0",",R","0",",R","-3.6",",R,28,",,,,,"33.6",",,R,08,","17.1",",R,13,","1641.6","R","292.1",",R","90.7",",,,R",,,"7.9",",R","11.3",",,,R","4.5",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2015-03","0.0","R","0.0",",R","4",",R","3",",R",,,,,"0",",R","4",",R","1",",R","0",",R","0",",R","-3.8",",R,01,",,,,,"6.5",",,R,22,","18.8",",R,27,","1933.1","R","291.5",",R","16.6",",,,R",,,"8.9",",R","12.8",",,,R","5.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2015-04","0.0","R","0.0",",R","5",",R","4",",R",,,,,"0",",R","9",",R","1",",R","0",",R","0",",R","-5.5",",R,08,",,,,,"36.5",",,R,25,","19.5",",R,30,","2265.0","R","331.9",",R","91.0",",,,R",,,"7.3",",R","11.5",",,,R","3.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2015-05","0.1","R","0.1",",R","9",",R","5",",R",,,,,"0",",R","4",",R","0",",R","3",",R","0",",R","-2.7",",R,08,",,,,,"24.2",",,R,07,","22.6",",R,30,","2555.7","R","290.7",",R","56.4",",,,R",,,"9.0",",R","12.6",",,,R","5.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2015-06","43.4","R","43.3",",R","4",",R","2",",R",,,,,"0",",R","0",",R","0",",R","21",",R","0",",R","6.9",",R,04,",,,,,"7.0",",,R,12,","28.8",",R,30,","2603.3","R","47.6",",R","11.4",",,,R",,,"18.2",",R","22.4",",,,R","13.9",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2015-07","75.9","R","32.5",",R","7",",R","5",",R",,,,,"0",",R","0",",R","0",",R","19",",R","0",",R","7.7",",R,09,",,,,,"17.0",",,R,20,","28.7",",R,29,","45.9","R","45.9",",R","34.1",",,,R",,,"17.9",",R","22.1",",,,R","13.8",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2015-08","140.0","R","64.1",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","29",",R","0",",R","12.3",",R,12,",,,,,"0.2",",,R,07,","29.3",",R,17,","54.7","R","8.8",",R","0.2",",,,R",,,"20.1",",R","24.8",",,,R","15.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2015-09","182.9","R","42.9",",R","2",",R","0",",R",,,,,"0",",R","0",",R","0",",R","19",",R","0",",R","5.2",",R,17,+",,,,,"2.4",",,R,14,","28.8",",R,09,","116.9","R","62.2",",R","4.2",",,,R",,,"17.7",",R","22.3",",,,R","13.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2015-10","192.7","R","9.8","1,R","6",",R","5",",R",,,,,"0","1,R","0","1,R","0","1,R","7","1,R","0","1,R","3.2","1,R,19,",,,,,"19.8",",,R,16,","25.3","1,R,09,","284.6","R","167.7","1,R","61.1",",,,R",,,"13.1","1,R","17.0","1,,,R","9.2","1,,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2015-11","192.7","R","0.0",",R","8",",R","7",",R",,,,,"0",",R","17",",R","5",",R","0",",R","0",",R","-8.3",",R,25,",,,,,"68.3",",,R,02,","16.1",",R,01,","735.9","R","451.3",",R","151.3",",,,R",,,"3.3",",R","6.9",",,,R","-0.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2015-12","192.7","R","0.0",",R","11",",R","9",",R",,,,,"0",",R","24",",R","9",",R","0",",R","0",",R","-9.5",",R,25,",,,,,"67.7",",,R,21,","13.3",",R,09,","1285.3","R","549.4",",R","232.7",",,,R",,,"0.6",",R","3.7",",,,R","-2.5",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2016-01","0.0","R","0.0",",R","17",",R","12",",R",,,,,"0",",R","22",",R","6",",R","0",",R","0",",R","-7.8",",R,31,",,,,,"41.9",",,R,05,","11.8",",R,28,","1812.7","R","527.4",",R","278.2",",,,R",,,"1.3",",R","4.1",",,,R","-1.4",",,,R"
